Store_ID,Brand,Week,Item,Quantity_Purchased,Unit_Cost,Total_Cost,Ideal_Usage,Variance
1002,Maple Grill,2024-12-02,Beef Patty,55,9.97,548.35,50,5
1002,Maple Grill,2024-12-02,Cheddar Cheese,101,2.61,263.61,103,-2
1002,Maple Grill,2024-12-02,Buns,162,1.71,277.02,155,7
1002,Maple Grill,2024-12-02,Fries,52,3.21,166.92,39,13
1002,Maple Grill,2024-12-02,Ketchup,106,7.56,801.36,111,-5
1002,Maple Grill,2024-12-09,Beef Patty,192,9.65,1852.8,196,-4
1002,Maple Grill,2024-12-09,Cheddar Cheese,114,3.55,404.7,101,13
1002,Maple Grill,2024-12-09,Buns,189,2.59,489.51,189,0
1002,Maple Grill,2024-12-09,Fries,74,5.04,372.96,64,10
1002,Maple Grill,2024-12-09,Ketchup,90,4.24,381.6,80,10
1002,Maple Grill,2024-12-16,Beef Patty,24,4.4,105.6,18,6
1002,Maple Grill,2024-12-16,Cheddar Cheese,119,5.55,660.45,120,-1
1002,Maple Grill,2024-12-16,Buns,96,3.23,310.08,94,2
1002,Maple Grill,2024-12-16,Fries,81,7.09,574.29,69,12
1002,Maple Grill,2024-12-16,Ketchup,124,5.62,696.88,120,4
1002,Maple Grill,2024-12-23,Beef Patty,144,8.83,1271.52,132,12
1002,Maple Grill,2024-12-23,Cheddar Cheese,64,7.64,488.96,56,8
1002,Maple Grill,2024-12-23,Buns,159,3.44,546.96,157,2
1002,Maple Grill,2024-12-23,Fries,80,7.97,637.6,71,9
1002,Maple Grill,2024-12-23,Ketchup,36,3.29,118.44,26,10
1002,Maple Grill,2024-12-30,Beef Patty,101,3.76,379.76,104,-3
1002,Maple Grill,2024-12-30,Cheddar Cheese,69,6.37,439.53,60,9
1002,Maple Grill,2024-12-30,Buns,41,9.2,377.2,31,10
1002,Maple Grill,2024-12-30,Fries,168,2.94,493.92,159,9
1002,Maple Grill,2024-12-30,Ketchup,35,3.18,111.3,36,-1
1003,Maple Grill,2022-01-03,Beef Patty,44,6.53,287.32,34,10
1003,Maple Grill,2022-01-03,Cheddar Cheese,184,9.61,1768.24,182,2
1003,Maple Grill,2022-01-03,Buns,45,4.97,223.65,43,2
1003,Maple Grill,2022-01-03,Fries,199,6.12,1217.88,200,-1
1003,Maple Grill,2022-01-03,Ketchup,181,5.69,1029.89,173,8
1003,Maple Grill,2022-01-10,Beef Patty,57,7.02,400.14,52,5
1003,Maple Grill,2022-01-10,Cheddar Cheese,45,4.33,194.85,45,0
1003,Maple Grill,2022-01-10,Buns,39,2.33,90.87,37,2
1003,Maple Grill,2022-01-10,Fries,135,4.1,553.5,138,-3
1003,Maple Grill,2022-01-10,Ketchup,45,4.33,194.85,34,11
1003,Maple Grill,2022-01-17,Beef Patty,145,9.84,1426.8,149,-4
1003,Maple Grill,2022-01-17,Cheddar Cheese,95,7.47,709.65,89,6
1003,Maple Grill,2022-01-17,Buns,69,8.79,606.51,73,-4
1003,Maple Grill,2022-01-17,Fries,130,5.41,703.3,126,4
1003,Maple Grill,2022-01-17,Ketchup,149,8.82,1314.18,144,5
1003,Maple Grill,2022-01-24,Beef Patty,156,5.02,783.12,146,10
1003,Maple Grill,2022-01-24,Cheddar Cheese,86,1.57,135.02,73,13
1003,Maple Grill,2022-01-24,Buns,185,8.79,1626.15,179,6
1003,Maple Grill,2022-01-24,Fries,156,3.99,622.44,155,1
1003,Maple Grill,2022-01-24,Ketchup,117,6.92,809.64,108,9
1003,Maple Grill,2022-01-31,Beef Patty,113,4.39,496.07,108,5
1003,Maple Grill,2022-01-31,Cheddar Cheese,196,5.54,1085.84,199,-3
1003,Maple Grill,2022-01-31,Buns,130,1.54,200.2,123,7
1003,Maple Grill,2022-01-31,Fries,115,2.13,244.95,108,7
1003,Maple Grill,2022-01-31,Ketchup,190,2.68,509.2,190,0
1003,Maple Grill,2022-02-07,Beef Patty,161,6.11,983.71,149,12
1003,Maple Grill,2022-02-07,Cheddar Cheese,121,7.56,914.76,120,1
1003,Maple Grill,2022-02-07,Buns,194,6.0,1164.0,194,0
1003,Maple Grill,2022-02-07,Fries,118,8.96,1057.28,112,6
1003,Maple Grill,2022-02-07,Ketchup,186,8.36,1554.96,179,7
1003,Maple Grill,2022-02-14,Beef Patty,122,4.08,497.76,120,2
1003,Maple Grill,2022-02-14,Cheddar Cheese,185,2.61,482.85,172,13
1003,Maple Grill,2022-02-14,Buns,123,8.88,1092.24,121,2
1003,Maple Grill,2022-02-14,Fries,52,3.03,157.56,38,14
1003,Maple Grill,2022-02-14,Ketchup,189,1.65,311.85,188,1
1003,Maple Grill,2022-02-21,Beef Patty,121,5.43,657.03,121,0
1003,Maple Grill,2022-02-21,Cheddar Cheese,94,2.92,274.48,89,5
1003,Maple Grill,2022-02-21,Buns,163,7.78,1268.14,158,5
1003,Maple Grill,2022-02-21,Fries,167,7.64,1275.88,169,-2
1003,Maple Grill,2022-02-21,Ketchup,36,3.28,118.08,29,7
1003,Maple Grill,2022-02-28,Beef Patty,46,4.62,212.52,51,-5
1003,Maple Grill,2022-02-28,Cheddar Cheese,150,9.49,1423.5,140,10
1003,Maple Grill,2022-02-28,Buns,155,2.27,351.85,147,8
1003,Maple Grill,2022-02-28,Fries,167,3.0,501.0,162,5
1003,Maple Grill,2022-02-28,Ketchup,126,2.53,318.78,119,7
1003,Maple Grill,2022-03-07,Beef Patty,143,9.56,1367.08,131,12
1003,Maple Grill,2022-03-07,Cheddar Cheese,80,5.36,428.8,66,14
1003,Maple Grill,2022-03-07,Buns,110,7.91,870.1,97,13
1003,Maple Grill,2022-03-07,Fries,116,5.32,617.12,108,8
1003,Maple Grill,2022-03-07,Ketchup,188,2.92,548.96,185,3
1003,Maple Grill,2022-03-14,Beef Patty,139,2.2,305.8,142,-3
1003,Maple Grill,2022-03-14,Cheddar Cheese,120,8.15,978.0,112,8
1003,Maple Grill,2022-03-14,Buns,72,7.21,519.12,72,0
1003,Maple Grill,2022-03-14,Fries,88,7.99,703.12,84,4
1003,Maple Grill,2022-03-14,Ketchup,59,3.69,217.71,49,10
1003,Maple Grill,2022-03-21,Beef Patty,120,4.7,564.0,108,12
1003,Maple Grill,2022-03-21,Cheddar Cheese,165,5.12,844.8,169,-4
1003,Maple Grill,2022-03-21,Buns,80,6.01,480.8,74,6
1003,Maple Grill,2022-03-21,Fries,188,8.48,1594.24,189,-1
1003,Maple Grill,2022-03-21,Ketchup,74,4.5,333.0,72,2
1003,Maple Grill,2022-03-28,Beef Patty,117,8.76,1024.92,114,3
1003,Maple Grill,2022-03-28,Cheddar Cheese,121,8.71,1053.91,109,12
1003,Maple Grill,2022-03-28,Buns,57,2.59,147.63,45,12
1003,Maple Grill,2022-03-28,Fries,83,9.55,792.65,69,14
1003,Maple Grill,2022-03-28,Ketchup,31,9.68,300.08,35,-4
1003,Maple Grill,2022-04-04,Beef Patty,136,5.65,768.4,139,-3
1003,Maple Grill,2022-04-04,Cheddar Cheese,61,4.69,286.09,60,1
1003,Maple Grill,2022-04-04,Buns,160,7.27,1163.2,151,9
1003,Maple Grill,2022-04-04,Fries,70,4.27,298.9,61,9
1003,Maple Grill,2022-04-04,Ketchup,155,3.68,570.4,149,6
1003,Maple Grill,2022-04-11,Beef Patty,190,7.19,1366.1,191,-1
1003,Maple Grill,2022-04-11,Cheddar Cheese,141,2.05,289.05,127,14
1003,Maple Grill,2022-04-11,Buns,162,9.36,1516.32,154,8
1003,Maple Grill,2022-04-11,Fries,191,3.33,636.03,185,6
1003,Maple Grill,2022-04-11,Ketchup,66,5.79,382.14,71,-5
1003,Maple Grill,2022-04-18,Beef Patty,174,6.18,1075.32,172,2
1003,Maple Grill,2022-04-18,Cheddar Cheese,56,6.43,360.08,59,-3
1003,Maple Grill,2022-04-18,Buns,148,7.73,1144.04,134,14
1003,Maple Grill,2022-04-18,Fries,179,7.93,1419.47,167,12
1003,Maple Grill,2022-04-18,Ketchup,197,1.91,376.27,191,6
1003,Maple Grill,2022-04-25,Beef Patty,35,7.96,278.6,23,12
1003,Maple Grill,2022-04-25,Cheddar Cheese,48,3.48,167.04,39,9
1003,Maple Grill,2022-04-25,Buns,39,6.71,261.69,40,-1
1003,Maple Grill,2022-04-25,Fries,105,7.4,777.0,107,-2
1003,Maple Grill,2022-04-25,Ketchup,185,7.97,1474.45,181,4
1003,Maple Grill,2022-05-02,Beef Patty,179,7.98,1428.42,165,14
1003,Maple Grill,2022-05-02,Cheddar Cheese,184,9.94,1828.96,188,-4
1003,Maple Grill,2022-05-02,Buns,71,5.12,363.52,65,6
1003,Maple Grill,2022-05-02,Fries,100,2.7,270.0,95,5
1003,Maple Grill,2022-05-02,Ketchup,73,3.06,223.38,76,-3
1003,Maple Grill,2022-05-09,Beef Patty,188,8.38,1575.44,191,-3
1003,Maple Grill,2022-05-09,Cheddar Cheese,153,9.15,1399.95,149,4
1003,Maple Grill,2022-05-09,Buns,106,8.71,923.26,110,-4
1003,Maple Grill,2022-05-09,Fries,116,6.47,750.52,102,14
1003,Maple Grill,2022-05-09,Ketchup,52,4.26,221.52,55,-3
1003,Maple Grill,2022-05-16,Beef Patty,88,1.84,161.92,84,4
1003,Maple Grill,2022-05-16,Cheddar Cheese,97,8.6,834.2,101,-4
1003,Maple Grill,2022-05-16,Buns,193,3.07,592.51,179,14
1003,Maple Grill,2022-05-16,Fries,174,5.13,892.62,173,1
1003,Maple Grill,2022-05-16,Ketchup,88,6.25,550.0,92,-4
1003,Maple Grill,2022-05-23,Beef Patty,73,3.95,288.35,72,1
1003,Maple Grill,2022-05-23,Cheddar Cheese,108,1.61,173.88,109,-1
1003,Maple Grill,2022-05-23,Buns,50,8.91,445.5,55,-5
1003,Maple Grill,2022-05-23,Fries,113,5.09,575.17,115,-2
1003,Maple Grill,2022-05-23,Ketchup,95,7.98,758.1,93,2
1003,Maple Grill,2022-05-30,Beef Patty,169,2.7,456.3,156,13
1003,Maple Grill,2022-05-30,Cheddar Cheese,54,8.33,449.82,55,-1
1003,Maple Grill,2022-05-30,Buns,124,8.07,1000.68,119,5
1003,Maple Grill,2022-05-30,Fries,70,9.35,654.5,59,11
1003,Maple Grill,2022-05-30,Ketchup,27,7.71,208.17,25,2
1003,Maple Grill,2022-06-06,Beef Patty,36,5.97,214.92,40,-4
1003,Maple Grill,2022-06-06,Cheddar Cheese,87,7.27,632.49,85,2
1003,Maple Grill,2022-06-06,Buns,57,9.88,563.16,62,-5
1003,Maple Grill,2022-06-06,Fries,173,9.12,1577.76,165,8
1003,Maple Grill,2022-06-06,Ketchup,55,9.79,538.45,46,9
1003,Maple Grill,2022-06-13,Beef Patty,81,3.31,268.11,72,9
1003,Maple Grill,2022-06-13,Cheddar Cheese,137,6.6,904.2,136,1
1003,Maple Grill,2022-06-13,Buns,99,5.36,530.64,86,13
1003,Maple Grill,2022-06-13,Fries,37,6.24,230.88,30,7
1003,Maple Grill,2022-06-13,Ketchup,59,7.52,443.68,52,7
1003,Maple Grill,2022-06-20,Beef Patty,89,9.99,889.11,76,13
1003,Maple Grill,2022-06-20,Cheddar Cheese,29,2.57,74.53,31,-2
1003,Maple Grill,2022-06-20,Buns,85,8.44,717.4,89,-4
1003,Maple Grill,2022-06-20,Fries,52,8.69,451.88,54,-2
1003,Maple Grill,2022-06-20,Ketchup,87,8.48,737.76,74,13
1003,Maple Grill,2022-06-27,Beef Patty,40,9.31,372.4,34,6
1003,Maple Grill,2022-06-27,Cheddar Cheese,107,9.53,1019.71,112,-5
1003,Maple Grill,2022-06-27,Buns,93,6.3,585.9,84,9
1003,Maple Grill,2022-06-27,Fries,126,7.12,897.12,116,10
1003,Maple Grill,2022-06-27,Ketchup,36,8.11,291.96,24,12
1003,Maple Grill,2022-07-04,Beef Patty,184,9.07,1668.88,177,7
1003,Maple Grill,2022-07-04,Cheddar Cheese,74,4.18,309.32,61,13
1003,Maple Grill,2022-07-04,Buns,67,8.67,580.89,69,-2
1003,Maple Grill,2022-07-04,Fries,32,6.75,216.0,20,12
1003,Maple Grill,2022-07-04,Ketchup,72,5.98,430.56,75,-3
1003,Maple Grill,2022-07-11,Beef Patty,43,9.39,403.77,39,4
1003,Maple Grill,2022-07-11,Cheddar Cheese,177,3.74,661.98,166,11
1003,Maple Grill,2022-07-11,Buns,123,3.45,424.35,109,14
1003,Maple Grill,2022-07-11,Fries,118,5.07,598.26,113,5
1003,Maple Grill,2022-07-11,Ketchup,55,4.94,271.7,47,8
1003,Maple Grill,2022-07-18,Beef Patty,51,3.2,163.2,39,12
1003,Maple Grill,2022-07-18,Cheddar Cheese,181,7.42,1343.02,180,1
1003,Maple Grill,2022-07-18,Buns,55,4.79,263.45,50,5
1003,Maple Grill,2022-07-18,Fries,101,7.87,794.87,96,5
1003,Maple Grill,2022-07-18,Ketchup,98,8.71,853.58,88,10
1003,Maple Grill,2022-07-25,Beef Patty,55,9.34,513.7,53,2
1003,Maple Grill,2022-07-25,Cheddar Cheese,89,9.49,844.61,89,0
1003,Maple Grill,2022-07-25,Buns,43,3.66,157.38,38,5
1003,Maple Grill,2022-07-25,Fries,33,9.92,327.36,34,-1
1003,Maple Grill,2022-07-25,Ketchup,28,4.46,124.88,32,-4
1003,Maple Grill,2022-08-01,Beef Patty,184,1.85,340.4,170,14
1003,Maple Grill,2022-08-01,Cheddar Cheese,89,6.9,614.1,80,9
1003,Maple Grill,2022-08-01,Buns,189,8.74,1651.86,193,-4
1003,Maple Grill,2022-08-01,Fries,180,2.43,437.4,167,13
1003,Maple Grill,2022-08-01,Ketchup,165,2.02,333.3,157,8
1003,Maple Grill,2022-08-08,Beef Patty,95,8.89,844.55,91,4
1003,Maple Grill,2022-08-08,Cheddar Cheese,161,2.24,360.64,164,-3
1003,Maple Grill,2022-08-08,Buns,65,8.5,552.5,58,7
1003,Maple Grill,2022-08-08,Fries,141,4.06,572.46,138,3
1003,Maple Grill,2022-08-08,Ketchup,158,9.78,1545.24,144,14
1003,Maple Grill,2022-08-15,Beef Patty,45,7.42,333.9,50,-5
1003,Maple Grill,2022-08-15,Cheddar Cheese,50,3.64,182.0,55,-5
1003,Maple Grill,2022-08-15,Buns,131,4.62,605.22,129,2
1003,Maple Grill,2022-08-15,Fries,110,5.83,641.3,105,5
1003,Maple Grill,2022-08-15,Ketchup,93,7.58,704.94,86,7
1003,Maple Grill,2022-08-22,Beef Patty,133,1.83,243.39,138,-5
1003,Maple Grill,2022-08-22,Cheddar Cheese,105,8.38,879.9,94,11
1003,Maple Grill,2022-08-22,Buns,98,5.55,543.9,84,14
1003,Maple Grill,2022-08-22,Fries,166,4.73,785.18,163,3
1003,Maple Grill,2022-08-22,Ketchup,187,9.78,1828.86,174,13
1003,Maple Grill,2022-08-29,Beef Patty,108,9.53,1029.24,108,0
1003,Maple Grill,2022-08-29,Cheddar Cheese,79,3.16,249.64,70,9
1003,Maple Grill,2022-08-29,Buns,153,8.15,1246.95,154,-1
1003,Maple Grill,2022-08-29,Fries,150,6.71,1006.5,147,3
1003,Maple Grill,2022-08-29,Ketchup,47,7.22,339.34,50,-3
1003,Maple Grill,2022-09-05,Beef Patty,111,3.08,341.88,104,7
1003,Maple Grill,2022-09-05,Cheddar Cheese,29,2.7,78.3,33,-4
1003,Maple Grill,2022-09-05,Buns,71,7.64,542.44,64,7
1003,Maple Grill,2022-09-05,Fries,47,6.34,297.98,49,-2
1003,Maple Grill,2022-09-05,Ketchup,73,4.63,337.99,59,14
1003,Maple Grill,2022-09-12,Beef Patty,139,5.25,729.75,138,1
1003,Maple Grill,2022-09-12,Cheddar Cheese,137,9.95,1363.15,142,-5
1003,Maple Grill,2022-09-12,Buns,94,5.38,505.72,90,4
1003,Maple Grill,2022-09-12,Fries,25,4.35,108.75,11,14
1003,Maple Grill,2022-09-12,Ketchup,143,3.12,446.16,141,2
1003,Maple Grill,2022-09-19,Beef Patty,153,6.62,1012.86,156,-3
1003,Maple Grill,2022-09-19,Cheddar Cheese,86,3.54,304.44,81,5
1003,Maple Grill,2022-09-19,Buns,83,7.79,646.57,87,-4
1003,Maple Grill,2022-09-19,Fries,195,2.82,549.9,183,12
1003,Maple Grill,2022-09-19,Ketchup,65,2.03,131.95,65,0
1003,Maple Grill,2022-09-26,Beef Patty,132,5.16,681.12,132,0
1003,Maple Grill,2022-09-26,Cheddar Cheese,63,6.86,432.18,56,7
1003,Maple Grill,2022-09-26,Buns,117,9.08,1062.36,116,1
1003,Maple Grill,2022-09-26,Fries,79,8.88,701.52,83,-4
1003,Maple Grill,2022-09-26,Ketchup,54,3.68,198.72,46,8
1003,Maple Grill,2022-10-03,Beef Patty,184,6.08,1118.72,170,14
1003,Maple Grill,2022-10-03,Cheddar Cheese,165,3.83,631.95,155,10
1003,Maple Grill,2022-10-03,Buns,184,2.44,448.96,185,-1
1003,Maple Grill,2022-10-03,Fries,182,8.1,1474.2,184,-2
1003,Maple Grill,2022-10-03,Ketchup,102,4.31,439.62,89,13
1003,Maple Grill,2022-10-10,Beef Patty,105,4.02,422.1,109,-4
1003,Maple Grill,2022-10-10,Cheddar Cheese,136,5.22,709.92,127,9
1003,Maple Grill,2022-10-10,Buns,153,9.87,1510.11,158,-5
1003,Maple Grill,2022-10-10,Fries,163,2.25,366.75,154,9
1003,Maple Grill,2022-10-10,Ketchup,51,6.63,338.13,54,-3
1003,Maple Grill,2022-10-17,Beef Patty,90,6.8,612.0,94,-4
1003,Maple Grill,2022-10-17,Cheddar Cheese,90,7.35,661.5,82,8
1003,Maple Grill,2022-10-17,Buns,68,8.15,554.2,62,6
1003,Maple Grill,2022-10-17,Fries,21,2.43,51.03,14,7
1003,Maple Grill,2022-10-17,Ketchup,107,6.51,696.57,107,0
1003,Maple Grill,2022-10-24,Beef Patty,63,9.48,597.24,53,10
1003,Maple Grill,2022-10-24,Cheddar Cheese,155,6.87,1064.85,142,13
1003,Maple Grill,2022-10-24,Buns,190,7.6,1444.0,186,4
1003,Maple Grill,2022-10-24,Fries,196,5.26,1030.96,191,5
1003,Maple Grill,2022-10-24,Ketchup,54,3.58,193.32,52,2
1003,Maple Grill,2022-10-31,Beef Patty,116,8.35,968.6,106,10
1003,Maple Grill,2022-10-31,Cheddar Cheese,173,6.64,1148.72,178,-5
1003,Maple Grill,2022-10-31,Buns,23,4.91,112.93,27,-4
1003,Maple Grill,2022-10-31,Fries,134,3.51,470.34,135,-1
1003,Maple Grill,2022-10-31,Ketchup,117,1.57,183.69,107,10
1003,Maple Grill,2022-11-07,Beef Patty,87,4.48,389.76,92,-5
1003,Maple Grill,2022-11-07,Cheddar Cheese,68,5.16,350.88,70,-2
1003,Maple Grill,2022-11-07,Buns,47,6.48,304.56,49,-2
1003,Maple Grill,2022-11-07,Fries,187,4.1,766.7,189,-2
1003,Maple Grill,2022-11-07,Ketchup,27,8.27,223.29,28,-1
1003,Maple Grill,2022-11-14,Beef Patty,52,2.43,126.36,40,12
1003,Maple Grill,2022-11-14,Cheddar Cheese,185,6.77,1252.45,173,12
1003,Maple Grill,2022-11-14,Buns,153,7.72,1181.16,151,2
1003,Maple Grill,2022-11-14,Fries,27,7.9,213.3,16,11
1003,Maple Grill,2022-11-14,Ketchup,39,7.93,309.27,41,-2
1003,Maple Grill,2022-11-21,Beef Patty,87,7.41,644.67,81,6
1003,Maple Grill,2022-11-21,Cheddar Cheese,98,4.93,483.14,92,6
1003,Maple Grill,2022-11-21,Buns,38,8.17,310.46,27,11
1003,Maple Grill,2022-11-21,Fries,142,1.9,269.8,135,7
1003,Maple Grill,2022-11-21,Ketchup,42,6.1,256.2,39,3
1003,Maple Grill,2022-11-28,Beef Patty,94,8.83,830.02,96,-2
1003,Maple Grill,2022-11-28,Cheddar Cheese,77,2.26,174.02,82,-5
1003,Maple Grill,2022-11-28,Buns,82,7.1,582.2,81,1
1003,Maple Grill,2022-11-28,Fries,158,8.55,1350.9,159,-1
1003,Maple Grill,2022-11-28,Ketchup,184,8.98,1652.32,173,11
1003,Maple Grill,2022-12-05,Beef Patty,182,2.11,384.02,173,9
1003,Maple Grill,2022-12-05,Cheddar Cheese,168,4.29,720.72,161,7
1003,Maple Grill,2022-12-05,Buns,115,9.95,1144.25,107,8
1003,Maple Grill,2022-12-05,Fries,80,5.69,455.2,79,1
1003,Maple Grill,2022-12-05,Ketchup,106,3.34,354.04,99,7
1003,Maple Grill,2022-12-12,Beef Patty,142,6.86,974.12,135,7
1003,Maple Grill,2022-12-12,Cheddar Cheese,168,6.58,1105.44,162,6
1003,Maple Grill,2022-12-12,Buns,154,7.1,1093.4,153,1
1003,Maple Grill,2022-12-12,Fries,112,5.95,666.4,116,-4
1003,Maple Grill,2022-12-12,Ketchup,71,5.99,425.29,76,-5
1003,Maple Grill,2022-12-19,Beef Patty,163,4.93,803.59,162,1
1003,Maple Grill,2022-12-19,Cheddar Cheese,109,3.4,370.6,107,2
1003,Maple Grill,2022-12-19,Buns,42,4.46,187.32,34,8
1003,Maple Grill,2022-12-19,Fries,119,9.4,1118.6,123,-4
1003,Maple Grill,2022-12-19,Ketchup,118,7.79,919.22,119,-1
1003,Maple Grill,2022-12-26,Beef Patty,81,9.9,801.9,86,-5
1003,Maple Grill,2022-12-26,Cheddar Cheese,88,5.34,469.92,75,13
1003,Maple Grill,2022-12-26,Buns,67,2.89,193.63,66,1
1003,Maple Grill,2022-12-26,Fries,113,6.41,724.33,115,-2
1003,Maple Grill,2022-12-26,Ketchup,147,5.37,789.39,137,10
1003,Maple Grill,2023-01-02,Beef Patty,73,7.39,539.47,77,-4
1003,Maple Grill,2023-01-02,Cheddar Cheese,44,4.51,198.44,35,9
1003,Maple Grill,2023-01-02,Buns,176,3.72,654.72,166,10
1003,Maple Grill,2023-01-02,Fries,77,1.53,117.81,80,-3
1003,Maple Grill,2023-01-02,Ketchup,196,9.5,1862.0,193,3
1003,Maple Grill,2023-01-09,Beef Patty,68,6.45,438.6,72,-4
1003,Maple Grill,2023-01-09,Cheddar Cheese,26,4.71,122.46,31,-5
1003,Maple Grill,2023-01-09,Buns,129,2.56,330.24,125,4
1003,Maple Grill,2023-01-09,Fries,183,2.97,543.51,182,1
1003,Maple Grill,2023-01-09,Ketchup,28,8.78,245.84,24,4
1003,Maple Grill,2023-01-16,Beef Patty,62,9.53,590.86,49,13
1003,Maple Grill,2023-01-16,Cheddar Cheese,72,8.88,639.36,61,11
1003,Maple Grill,2023-01-16,Buns,150,9.14,1371.0,145,5
1003,Maple Grill,2023-01-16,Fries,163,9.68,1577.84,167,-4
1003,Maple Grill,2023-01-16,Ketchup,166,9.06,1503.96,164,2
1003,Maple Grill,2023-01-23,Beef Patty,142,7.9,1121.8,141,1
1003,Maple Grill,2023-01-23,Cheddar Cheese,197,9.4,1851.8,196,1
1003,Maple Grill,2023-01-23,Buns,87,4.48,389.76,80,7
1003,Maple Grill,2023-01-23,Fries,181,5.63,1019.03,184,-3
1003,Maple Grill,2023-01-23,Ketchup,148,8.62,1275.76,143,5
1003,Maple Grill,2023-01-30,Beef Patty,127,4.63,588.01,126,1
1003,Maple Grill,2023-01-30,Cheddar Cheese,50,1.63,81.5,48,2
1003,Maple Grill,2023-01-30,Buns,81,8.61,697.41,85,-4
1003,Maple Grill,2023-01-30,Fries,178,8.9,1584.2,173,5
1003,Maple Grill,2023-01-30,Ketchup,46,7.68,353.28,50,-4
1003,Maple Grill,2023-02-06,Beef Patty,150,2.25,337.5,150,0
1003,Maple Grill,2023-02-06,Cheddar Cheese,164,6.93,1136.52,167,-3
1003,Maple Grill,2023-02-06,Buns,25,4.41,110.25,21,4
1003,Maple Grill,2023-02-06,Fries,192,4.12,791.04,191,1
1003,Maple Grill,2023-02-06,Ketchup,184,8.14,1497.76,186,-2
1003,Maple Grill,2023-02-13,Beef Patty,147,4.1,602.7,133,14
1003,Maple Grill,2023-02-13,Cheddar Cheese,53,5.76,305.28,39,14
1003,Maple Grill,2023-02-13,Buns,164,3.84,629.76,152,12
1003,Maple Grill,2023-02-13,Fries,128,6.32,808.96,118,10
1003,Maple Grill,2023-02-13,Ketchup,194,7.65,1484.1,196,-2
1003,Maple Grill,2023-02-20,Beef Patty,151,2.64,398.64,138,13
1003,Maple Grill,2023-02-20,Cheddar Cheese,197,6.48,1276.56,199,-2
1003,Maple Grill,2023-02-20,Buns,177,4.8,849.6,174,3
1003,Maple Grill,2023-02-20,Fries,131,4.55,596.05,135,-4
1003,Maple Grill,2023-02-20,Ketchup,172,2.15,369.8,163,9
1003,Maple Grill,2023-02-27,Beef Patty,157,7.25,1138.25,143,14
1003,Maple Grill,2023-02-27,Cheddar Cheese,132,6.9,910.8,131,1
1003,Maple Grill,2023-02-27,Buns,126,7.01,883.26,112,14
1003,Maple Grill,2023-02-27,Fries,98,2.24,219.52,85,13
1003,Maple Grill,2023-02-27,Ketchup,123,4.31,530.13,114,9
1003,Maple Grill,2023-03-06,Beef Patty,160,2.51,401.6,159,1
1003,Maple Grill,2023-03-06,Cheddar Cheese,111,2.97,329.67,111,0
1003,Maple Grill,2023-03-06,Buns,26,6.38,165.88,18,8
1003,Maple Grill,2023-03-06,Fries,138,5.97,823.86,131,7
1003,Maple Grill,2023-03-06,Ketchup,161,7.1,1143.1,160,1
1003,Maple Grill,2023-03-13,Beef Patty,181,4.17,754.77,184,-3
1003,Maple Grill,2023-03-13,Cheddar Cheese,164,9.67,1585.88,159,5
1003,Maple Grill,2023-03-13,Buns,140,8.54,1195.6,135,5
1003,Maple Grill,2023-03-13,Fries,67,4.43,296.81,62,5
1003,Maple Grill,2023-03-13,Ketchup,40,5.24,209.6,26,14
1003,Maple Grill,2023-03-20,Beef Patty,136,1.88,255.68,122,14
1003,Maple Grill,2023-03-20,Cheddar Cheese,35,5.86,205.1,27,8
1003,Maple Grill,2023-03-20,Buns,187,4.74,886.38,184,3
1003,Maple Grill,2023-03-20,Fries,122,3.26,397.72,123,-1
1003,Maple Grill,2023-03-20,Ketchup,92,7.88,724.96,83,9
1003,Maple Grill,2023-03-27,Beef Patty,48,3.18,152.64,36,12
1003,Maple Grill,2023-03-27,Cheddar Cheese,180,4.87,876.6,181,-1
1003,Maple Grill,2023-03-27,Buns,91,7.26,660.66,80,11
1003,Maple Grill,2023-03-27,Fries,113,9.57,1081.41,106,7
1003,Maple Grill,2023-03-27,Ketchup,123,9.37,1152.51,117,6
1003,Maple Grill,2023-04-03,Beef Patty,49,7.53,368.97,35,14
1003,Maple Grill,2023-04-03,Cheddar Cheese,111,9.58,1063.38,97,14
1003,Maple Grill,2023-04-03,Buns,168,5.46,917.28,154,14
1003,Maple Grill,2023-04-03,Fries,62,5.64,349.68,56,6
1003,Maple Grill,2023-04-03,Ketchup,42,8.41,353.22,38,4
1003,Maple Grill,2023-04-10,Beef Patty,198,9.14,1809.72,199,-1
1003,Maple Grill,2023-04-10,Cheddar Cheese,137,7.89,1080.93,133,4
1003,Maple Grill,2023-04-10,Buns,196,5.44,1066.24,201,-5
1003,Maple Grill,2023-04-10,Fries,40,9.52,380.8,31,9
1003,Maple Grill,2023-04-10,Ketchup,108,2.07,223.56,105,3
1003,Maple Grill,2023-04-17,Beef Patty,33,8.03,264.99,32,1
1003,Maple Grill,2023-04-17,Cheddar Cheese,80,3.62,289.6,83,-3
1003,Maple Grill,2023-04-17,Buns,193,5.81,1121.33,190,3
1003,Maple Grill,2023-04-17,Fries,180,9.72,1749.6,171,9
1003,Maple Grill,2023-04-17,Ketchup,74,2.8,207.2,65,9
1003,Maple Grill,2023-04-24,Beef Patty,97,6.64,644.08,87,10
1003,Maple Grill,2023-04-24,Cheddar Cheese,199,4.22,839.78,203,-4
1003,Maple Grill,2023-04-24,Buns,144,3.34,480.96,132,12
1003,Maple Grill,2023-04-24,Fries,138,5.18,714.84,134,4
